Intensity,X,Z,ImageIndex
1218.3469,15.58387,63.799393,158
963.64539,19.626202,63.481468,158
1063.8872,1.6301467,67.987953,158
679.61365,47.75523,67.331856,158
1311.7605,53.611668,69.787712,158
871.37286,52.59026,73.882874,158
578.29108,8.8136854,75.095047,158
296.22537,45.382668,75.183708,158
688.78162,48.957905,74.797073,158
547.40826,54.932098,75.491051,158
262.75696,65.105446,76.335983,158
548.67017,1.7378535,78.446877,158
297.8595,35.763969,81.237602,158
327.92123,5.3930421,83.266022,158
394.38916,59.662827,83.463089,158
378.18497,10.135763,83.904419,158
278.34836,3.2506046,85.94165,158
480.34286,11.984835,87.545044,158
1268.7971,53.970081,87.657822,158
239.79382,40.792412,90.215599,158
350.84033,49.75964,89.770081,158
634.56842,53.518505,89.198708,158
236.5341,4.8374553,92.213448,158
661.39221,70.658051,92.337036,158
612.31781,43.757053,93.906006,158
357.27145,54.774666,93.546051,158
258.23224,9.9965305,95.454002,158
655.40204,18.15877,97.702583,158
514.22949,47.018719,97.53302,158
627.33362,59.578438,99.313972,158
899.45471,4.9373055,99.926056,158
403.30411,15.992769,100.16385,158
279.03714,22.036085,101.18546,158
700.73474,6.0803814,102.05911,158
1764.8615,19.018408,103.45959,158
325.56393,43.046745,103.67848,158
1135.2675,8.1628475,107.18504,158
442.078,10.986433,113.04756,158
321.84314,16.908436,8.8956404,159
581.66345,35.91119,9.7634659,159
279.83072,21.27301,10.744651,159
503.06494,49.196957,13.272935,159
669.78424,10.887733,16.111521,159
442.06827,34.859711,15.387962,159
977.26459,18.619789,16.162756,159
3675.9277,10.040897,17.735031,159
374.41623,42.787487,18.747316,159
268.30881,20.257509,21.083191,159
537.08112,51.074825,21.180614,159
704.61682,8.487112,22.679369,159
346.11047,8.7054634,22.628424,159
365.34525,7.0615911,26.775928,159
583.65497,13.649931,26.941473,159
968.07007,55.492435,27.96637,159
1416.983,46.760803,29.298029,159
262.61359,18.50812,31.283352,159
275.81018,19.965591,31.853386,159
1628.9495,59.369755,32.354202,159
286.354,11.159562,35.816727,159
424.68121,69.553596,36.194298,159
275.2157,6.3152375,38.074615,159
330.71365,5.2287931,41.094852,159
1082.0084,66.53611,42.295582,159
2228.1936,56.11351,43.203388,159
297.22754,58.884132,45.610531,159
583.92401,19.176126,47.318775,159
417.41034,40.780537,48.193798,159
1513.3596,11.899281,50.021259,159
1693.8165,48.925686,51.379608,159
786.74628,56.174026,50.81472,159
838.70251,5.5486379,52.325985,159
405.33218,69.159782,51.735474,159
525.72479,61.3209,54.034248,159
313.73984,43.788929,56.188267,159
790.42621,53.415009,56.039738,159
1378.6835,2.9417746,58.443684,159
1163.8468,53.536003,59.951443,159
269.0593,74.157768,62.232182,159
2271.2285,47.50412,62.666862,159
1490.7373,10.241388,63.870125,159
1191.5492,14.328756,63.626938,159
989.94727,15.317377,63.714821,159
1285.37,19.931005,63.963821,159
1830.58,20.792542,63.761368,159
1942.2241,23.982321,63.447121,159
820.61816,7.856657,64.792839,159
1020.4863,46.347729,64.574364,159
780.06122,2.1021106,67.080009,159
430.67471,46.778404,66.866341,159
1397.5366,53.594101,69.715645,159
773.77081,52.586826,73.843803,159
666.32715,8.8533764,75.0345,159
810.34692,49.005764,74.655251,159
606.94141,54.931049,75.586388,159
295.40277,64.956215,75.971024,159
287.90378,36.009956,77.481956,159
445.35785,1.7110488,78.267494,159
392.10391,10.077887,84.312958,159
425.52921,59.651463,83.452278,159
287.47174,2.908777,86.061806,159
433.91046,12.043575,87.635628,159
1445.0045,54.019421,87.805801,159
344.7027,49.905266,89.953331,159
628.44434,70.705437,92.30658,159
425.67728,6.6815305,94.219772,159
607.43567,43.704498,93.952751,159
327.02451,54.890293,93.498192,159
279.53079,10.138191,95.346413,159
715.0755,17.813175,97.624985,159
426.28802,47.075756,97.497101,159
586.31903,59.505402,99.199051,159
854.73962,5.1042333,99.907135,159
463.45822,16.778332,100.25607,159
279.16324,22.235474,100.27787,159
1022.0319,4.6495023,102.10061,159
1752.576,18.891193,103.46879,159
267.17471,13.87824,105.91504,159
1164.1396,8.0534201,107.25388,159
287.77859,21.037434,109.27789,159
519.5813,11.106151,113.01362,159
286.98892,17.090984,9.2786627,160
641.58832,35.979507,9.7636805,160
288.05453,21.536083,10.79382,160
380.09189,49.073177,13.172237,160
447.16479,34.830891,15.324724,160
1079.7327,18.754244,16.249979,160
3974.7319,9.96521,17.748283,160
380.1713,42.899197,18.79327,160
496.55811,51.16856,21.018881,160
708.8139,8.3814573,22.703445,160
329.81363,9.2117691,22.647507,160
270.42114,48.180328,25.264532,160
312.79309,73.415222,24.533945,160
306.05566,6.7275829,26.630041,160
586.57898,13.908811,27.052675,160
1208.2982,55.549107,27.946226,160
1212.0421,46.658916,29.358788,160
269.96179,19.973541,31.659435,160
1796.8224,59.356766,32.494225,160
289.21066,11.075962,35.995541,160
431.06781,69.564438,36.229469,160
413.32782,6.4001951,37.804905,160
292.06223,5.5858145,41.255592,160
1051.5309,66.507904,42.310387,160
1540.6124,56.276413,43.077522,160
327.43814,5.3393197,44.624062,160
1122.8604,19.179218,47.072636,160
342.33655,59.475922,46.649422,160
275.03763,5.6623697,47.933117,160
360.38361,40.802078,48.216686,160
1419.3441,11.700442,50.016586,160
1944.7161,49.135273,51.313744,160
694.82446,56.25938,50.585674,160
960.15375,5.8584042,52.312428,160
461.33377,69.182663,51.699806,160
517.76068,61.404366,53.956226,160
352.02463,43.810062,56.109535,160
1000.7202,53.612553,56.392334,160
1196.3086,2.7769876,58.550598,160
1326.9055,53.433201,59.761288,160
274.93045,74.108101,62.305855,160
2157.8655,47.409031,62.529484,160
1308.8289,10.092896,63.952301,160
730.50421,11.167706,64.020828,160
983.52771,14.101501,64.349724,160
959.92651,15.844013,63.87709,160
2326.0632,21.532942,63.553047,160
1165.5436,45.872612,64.303482,160
1348.5498,53.540287,69.648071,160
621.56171,52.62352,74.113091,160
808.77026,8.8660221,74.940773,160
1045.2448,49.225288,74.556931,160
648.43567,54.854889,75.454803,160
304.57974,64.714493,75.590317,160
436.66327,35.933125,77.496635,160
377.50467,1.6211393,78.397003,160
268.60352,52.122147,81.762596,160
335.21109,10.389228,84.204109,160
456.11258,59.808277,83.586578,160
399.3891,12.016006,87.644493,160
1561.9613,53.771709,87.978897,160
300.733,8.9662066,90.177032,160
350.13593,49.965096,89.86702,160
317.8064,4.6614032,91.121292,160
565.0332,70.673676,92.182198,160
366.1615,54.84787,93.464737,160
417.44681,6.6831751,93.93335,160
614.43939,43.53125,94.063942,160
723.84882,17.557316,97.704689,160
340.30038,46.846886,97.514236,160
533.89795,59.559162,99.116577,160
880.24792,4.8840241,100.20095,160
266.62573,22.406096,100.20859,160
1477.624,5.5212464,101.77239,160
1773.2786,18.743269,103.51286,160
276.505,13.832076,106.1543,160
1087.7058,7.9912128,107.29444,160
275.08377,21.213924,109.12505,160
287.94186,66.110321,5.7152433,161
626.39172,35.953362,9.7217588,161
313.20419,21.286566,10.937447,161
454.48837,34.84679,15.280638,161
1231.7863,18.69157,16.305281,161
4214.3374,9.9603891,17.749037,161
263.37448,21.061518,18.749813,161
330.35135,42.861542,18.737955,161
478.56149,51.590393,20.971775,161
710.77924,8.2204971,22.609619,161
288.16983,9.7031183,23.196293,161
316.0993,11.398651,23.793211,161
336.84308,73.437302,24.438759,161
351.38647,6.6064639,27.162758,161
597.72522,13.887443,27.131836,161
1414.4401,55.562325,27.993307,161
1218.9823,46.648994,29.361486,161
303.78079,18.532497,31.211842,161
271.71671,20.043694,31.4258,161
1729.5834,59.290367,32.464352,161
430.91397,69.611298,36.267361,161
417.19983,6.8249488,37.658787,161
1034.1322,66.486122,42.329494,161
2724.0364,55.908939,43.191624,161
368.32578,5.6853666,44.200378,161
1558.9692,19.156572,47.058853,161
276.89639,59.062725,46.644852,161
330.36963,5.8445878,47.573753,161
307.3248,40.777336,48.260509,161
1256.5328,11.678801,50.230915,161
677.70093,56.390388,50.413555,161
1834.4182,49.269939,51.165085,161
918.69489,5.4752998,52.37542,161
526.26306,69.201988,51.748802,161
474.59857,61.467228,53.952614,161
404.07349,43.828289,56.174442,161
1086.2281,53.806889,56.419102,161
1084.363,2.6620162,58.660217,161
310.15906,8.094799,58.639328,161
1413.2152,53.731178,59.820969,161
258.14474,74.010239,62.361759,161
1807.5193,22.976118,63.642242,161
1997.3182,47.145512,62.371368,161
430.42456,8.0953598,63.800232,161
947.83765,10.700701,63.714188,161
1281.2067,13.00549,63.325829,161
929.21362,15.276384,63.723259,161
862.79297,20.233328,63.942329,161
1471.2219,21.61414,63.725769,161
277.01086,31.71431,64.112511,161
1225.9808,45.904854,63.730782,161
496.10928,2.3390527,67.732986,161
966.4834,53.494228,69.689178,161
725.31671,51.650639,74.54686,161
850.02069,8.9509621,74.943466,161
1237.6879,49.321621,74.668709,161
708.07825,54.816536,75.502731,161
287.40036,64.654167,75.230087,161
479.45383,35.933998,77.505898,161
342.08603,10.429475,83.615753,161
469.65619,59.780926,83.760284,161
358.77728,55.639423,85.504364,161
405.62283,12.036666,87.459274,161
1579.2229,53.574024,88.250641,161
354.64755,8.8617992,90.28463,161
354.06912,49.95417,89.746269,161
352.02225,70.615913,92.295189,161
419.3851,54.806206,93.328667,161
287.88116,6.6516328,93.628593,161
619.73297,43.444889,94.082932,161
282.31039,46.054321,95.784546,161
651.32239,17.415129,97.887215,161
299.67831,46.703346,97.455208,161
450.53201,59.631691,99.17907,161
936.93073,4.85355,100.2967,161
1583.089,5.5397253,101.65608,161
439.1846,42.945171,103.27643,161
1772.588,18.703241,103.56404,161
274.71954,44.914703,104.76565,161
1080.8778,8.0595932,107.19012,161
257.67801,46.253387,106.60319,161
370.57809,10.889973,111.47177,161
266.26395,21.398676,6.4355764,162
371.23471,66.176369,5.6567621,162
272.314,17.12085,8.8443403,162
630.09369,35.980278,9.6755133,162
342.84744,21.435305,11.102991,162
454.49014,34.846825,15.278112,162
1342.5862,18.736479,16.294142,162
4396.5317,9.9804602,17.779465,162
302.75491,42.981613,18.45056,162
255.22769,20.909576,20.018967,162
417.34811,51.903419,20.975168,162
732.32837,8.1651049,22.549578,162
254.19484,51.789902,21.366652,162
314.14926,11.559031,24.256344,162
323.96954,73.383553,24.393911,162
392.66928,6.6447096,27.307749,162
581.35986,14.009931,27.169586,162
1621.3009,55.619774,28.116943,162
1276.9926,46.586536,29.359367,162
316.06155,18.603745,31.150074,162
269.02051,20.084091,31.333099,162
1505.8192,59.222008,32.416393,162
432.33609,69.620605,36.281834,162
397.07318,7.124711,37.61235,162
1034.7358,66.44912,42.357822,162
2927.3892,55.901222,42.99332,162
288.44894,6.2806091,44.290215,162
275.79315,59.16095,45.820927,162
1713.0833,19.102757,47.116291,162
292.15814,40.718761,48.333736,162
1261.1449,11.587453,50.237526,162
573.63263,56.440773,50.20224,162
1574.0106,49.488777,51.056366,162
1140.0024,5.5751572,52.513992,162
602.40948,69.22229,51.897007,162
432.98563,61.506596,53.980579,162
422.12537,43.841763,56.269993,162
1031.7921,53.749638,56.306717,162
1029.6534,2.0500615,58.910213,162
424.73676,8.2887526,58.756065,162
1563.3154,53.595768,59.893505,162
1944.9832,46.828495,62.568077,162
1275.7609,10.182984,63.767616,162
1492.0586,11.675598,64.090096,162
2285.7524,12.718102,63.48941,162
920.59167,15.279976,63.96891,162
654.71783,18.878889,63.707161,162
1426.2655,20.904783,63.938416,162
1049.6979,23.40814,63.676544,162
800.66583,44.73735,64.030846,162
1139.2726,46.72855,63.911133,162
992.55096,2.2468202,67.14576,162
615.03247,53.433041,69.913567,162
1022.8786,51.696938,74.405235,162
785.59375,9.0179176,75.023216,162
1254.7931,49.390419,74.856102,162
721.21594,54.828819,75.68145,162
285.89737,64.895782,75.394112,162
394.2981,35.974728,77.468773,162
259.19962,7.2239637,78.196899,162
334.06006,10.095744,83.827995,162
489.79691,59.675499,83.817604,162
418.92639,55.75182,86.302589,162
440.50278,12.069725,87.234787,162
1423.1953,53.375751,88.502426,162
270.8989,8.6192284,90.49662,162
358.85007,49.984356,89.776375,162
255.05652,69.957924,91.488663,162
358.75558,54.923897,93.20826,162
272.41473,70.394333,92.811943,162
622.61255,43.494518,93.964935,162
679.92218,17.538244,97.802437,162
317.48557,46.742657,97.451599,162
444.57135,59.502224,99.322395,162
972.04303,4.983809,100.24442,162
1336.2622,5.568295,101.41586,162
627.79169,43.065498,103.26803,162
1821.4785,18.714039,103.59504,162
1167.2661,8.1084738,107.09467,162
326.59647,46.552887,106.46354,162
462.30753,10.729432,111.85469,162
404.29016,66.39917,5.346561,163
310.50839,17.584404,8.9591656,163
661.83917,36.090679,9.6022825,163
366.96344,21.42658,11.397545,163
423.38156,14.887486,12.633668,163
423.81091,34.822433,15.285231,163
1505.7822,18.738432,16.321354,163
4492.1094,9.9714956,17.850767,163
304.10788,43.210472,18.358776,163
331.52771,51.94894,21.090054,163
790.45831,8.1582623,22.574499,163
246.86731,52.05497,21.645657,163
275.78156,12.110739,24.083923,163
326.34097,73.370972,24.386118,163
278.07761,48.799698,25.605488,163
370.12057,6.5674381,27.151642,163
543.08606,14.204802,27.109024,163
1716.3149,55.715126,28.218824,163
1313.7019,46.580612,29.334005,163
326.20493,18.657673,31.065063,163
257.95053,19.98509,31.398521,163
1322.4935,59.246468,32.52877,163
452.66562,69.666916,36.2948,163
1358.5524,55.797604,42.368225,163
1047.7555,66.407684,42.390579,163
1668.566,19.028997,47.168392,163
292.6004,40.636936,48.310917,163
1244.9287,11.492894,50.267509,163
288.35403,56.350758,50.146202,163
1310.0375,49.610779,51.052799,163
658.75732,69.152672,52.088326,163
977.57385,5.6152983,52.319,163
390.62564,61.606815,53.949135,163
376.2756,43.917152,56.336834,163
873.40271,53.473305,57.413624,163
784.10388,2.0632763,58.389629,163
459.66611,8.226552,58.630951,163
1764.2111,53.502281,59.864437,163
647.59589,2.2953339,62.11161,163
261.05896,73.856651,62.41143,163
1921.4764,20.866537,63.180786,163
1271.3158,22.926773,62.242977,163
2018.3273,46.831703,62.709431,163
1086.0194,1.5409207,64.002586,163
2322.7083,12.13006,63.431404,163
874.08948,17.162619,63.853928,163
1374.3105,1.9396214,67.742661,163
608.8573,53.43158,69.800323,163
977.66235,51.813389,74.575432,163
680.69373,9.0511913,75.184151,163
1082.2083,49.359444,75.065849,163
746.43567,54.766376,75.758888,163
324.70743,65.082314,75.806831,163
270.90405,35.865181,77.545944,163
295.68094,9.8515825,84.230644,163
493.40573,59.493614,83.742393,163
478.98804,55.619167,86.016991,163
413.71417,11.988555,87.201561,163
1401.6313,53.626862,88.796318,163
350.63004,49.885391,89.733147,163
357.97589,69.437111,91.460014,163
255.06189,55.062168,93.382545,163
616.85461,43.580616,93.791023,163
286.94528,69.811646,96.262527,163
397.35028,46.368404,97.262932,163
723.50543,17.83511,98.083923,163
977.75891,5.1449375,100.1398,163
311.66248,9.8785992,100.22415,163
542.49048,59.285595,99.555214,163
1093.4716,5.5125709,101.01759,163
643.20239,43.237453,103.18478,163
231.27754,50.994656,103.20968,163
1865.5245,18.667105,103.62318,163
316.00485,45.549648,104.6602,163
1192.2844,8.0724411,107.13602,163
457.56287,46.43372,106.55422,163
237.90567,19.420225,109.9848,163
492.11157,10.401704,112.08552,163
235.01036,62.447311,111.93317,163
386.35251,66.449821,5.2660513,164
341.07977,17.916533,9.1932287,164
755.80792,36.239315,9.4603577,164
357.92786,21.519217,11.466828,164
486.46011,14.121888,12.552825,164
326.99734,17.893845,11.693754,164
383.57346,34.697311,15.214153,164
1690.5404,18.825085,16.357952,164
4497.3423,9.9306841,17.923592,164
331.73035,43.512325,18.41744,164
868.19543,8.0451775,22.661373,164
269.19113,12.707025,23.563688,164
332.6106,73.276306,24.396702,164
347.41577,6.1936297,26.956287,164
504.83652,14.167384,27.038164,164
1739.994,55.624924,28.236536,164
1254.6235,46.532547,29.299314,164
321.46783,18.683403,31.011059,164
247.42793,19.913715,31.397392,164
1144.5383,59.233932,32.505547,164
499.01334,69.724037,36.323574,164
243.00909,6.8883376,38.458832,164
246.4821,69.650612,41.046448,164
1052.3489,66.307144,42.455658,164
1616.1472,55.792339,43.441017,164
1498.6633,18.888329,47.162979,164
247.88763,34.890251,48.160728,164
275.20288,40.532242,48.199368,164
1202.0337,11.348269,50.34515,164
999.38074,49.458038,51.042759,164
810.48816,5.5390019,52.540962,164
656.91699,69.044228,52.189438,164
335.56882,61.676331,53.891666,164
302.22931,43.923122,56.235725,164
805.50653,53.569233,57.828472,164
596.68549,1.6804647,58.285381,164
380.1174,8.7494612,58.646008,164
1869.0756,53.456329,59.809368,164
265.51468,73.880676,62.35783,164
1684.2833,21.704443,62.992004,164
2087.0796,47.028759,62.586983,164
821.63104,1.5487688,64.203888,164
2749.3635,11.692484,63.602295,164
1029.3997,16.874056,63.9842,164
1413.6504,23.658285,63.952484,164
1413.3704,1.8372362,67.726921,164
309.38028,47.477291,67.24601,164
635.72394,53.494385,69.584167,164
654.2926,51.423256,74.63385,164
547.82996,8.9547138,75.250648,164
1040.5939,49.408169,75.196938,164
782.07019,54.646286,75.715363,164
368.77997,65.090714,76.052948,164
262.26318,36.166199,77.822113,164
493.77383,59.354156,83.565254,164
496.87393,55.461781,86.00042,164
338.99915,11.75183,87.470146,164
1386.8379,53.612637,88.713715,164
302.93646,50.681763,89.946869,164
250.6311,10.313869,90.123177,164
381.62686,69.424057,91.470123,164
247.185,7.1736956,93.168663,164
591.58307,43.703609,93.594131,164
308.86658,69.843239,96.175079,164
497.98334,46.605377,97.273659,164
766.98883,17.643347,98.236526,164
284.61508,10.522142,99.511864,164
602.52222,59.334591,99.567619,164
1254.0099,5.1875763,101.1152,164
589.42798,43.359749,102.9085,164
305.6199,50.984928,102.91625,164
1838.826,18.608528,103.66795,164
349.34528,45.533764,104.93591,164
1187.8962,7.9467688,107.19528,164
569.72473,46.35421,106.61837,164
271.34677,21.282421,109.41337,164
265.68668,18.831299,110.00947,164
524.94885,10.833697,111.54668,164
244.9166,62.290581,111.995,164
338.05219,66.365128,5.2162571,165
355.93869,19.251644,6.9842982,165
495.09415,17.485386,9.5681963,165
858.55499,36.200493,9.4780293,165
337.68646,21.493368,11.222551,165
463.02142,13.136164,13.11727,165
274.94394,17.506712,13.461622,165
262.79172,49.415318,12.794249,165
355.0517,34.615677,15.186121,165
1786.7731,18.884718,16.387249,165
4483.3569,9.9089031,17.991507,165
351.49884,43.665775,18.482363,165
289.95575,50.380287,20.820139,165
919.71411,8.0207882,22.768829,165
277.66794,11.184441,23.416834,165
